text,intent,category,confidence
"""Khẩn cấp! ngừng thở""",emergency,khẩn_cấp,1.0
"""Cấp cứu! bỏng nặng""",emergency,khẩn_cấp,1.0
"""911! ngừng thở""",emergency,khẩn_cấp,1.0
"""Mayday! co giật""",emergency,khẩn_cấp,1.0
"""SOS! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Emergency! đột quỵ""",emergency,khẩn_cấp,1.0
"""911! ngộ độc""",emergency,khẩn_cấp,1.0
"""SOS! tai nạn""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Emergency! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""911! ngừng thở""",emergency,khẩn_cấp,1.0
"""Mayday! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Help! tai nạn""",emergency,khẩn_cấp,1.0
"""Emergency! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! bỏng nặng""",emergency,khẩn_cấp,1.0
"""SOS! xuất huyết""",emergency,khẩn_cấp,1.0
"""Cấp cứu! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""911! hôn mê""",emergency,khẩn_cấp,1.0
"""Emergency! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""SOS! đột quỵ""",emergency,khẩn_cấp,1.0
"""Emergency! ngộ độc""",emergency,khẩn_cấp,1.0
"""Emergency! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Cấp cứu! hôn mê""",emergency,khẩn_cấp,1.0
"""Mayday! hôn mê""",emergency,khẩn_cấp,1.0
"""Emergency! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Cấp cứu! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Emergency! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Cấp cứu! co giật""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Mayday! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Emergency! hôn mê""",emergency,khẩn_cấp,1.0
"""SOS! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Cấp cứu! ngừng thở""",emergency,khẩn_cấp,1.0
"""Cấp cứu! ngừng thở""",emergency,khẩn_cấp,1.0
"""911! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""SOS! bỏng nặng""",emergency,khẩn_cấp,1.0
"""911! đột quỵ""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Emergency! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Emergency! hôn mê""",emergency,khẩn_cấp,1.0
"""SOS! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Help! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Help! ngừng thở""",emergency,khẩn_cấp,1.0
"""Mayday! xuất huyết""",emergency,khẩn_cấp,1.0
"""Cấp cứu! co giật""",emergency,khẩn_cấp,1.0
"""Emergency! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Help! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Emergency! ngộ độc""",emergency,khẩn_cấp,1.0
"""Emergency! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! đột quỵ""",emergency,khẩn_cấp,1.0
"""SOS! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Emergency! ngộ độc""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Help! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Help! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Emergency! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Help! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! xuất huyết""",emergency,khẩn_cấp,1.0
"""Mayday! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""SOS! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""911! co giật""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! bỏng nặng""",emergency,khẩn_cấp,1.0
"""911! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Help! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Help! ngừng thở""",emergency,khẩn_cấp,1.0
"""Mayday! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! đột quỵ""",emergency,khẩn_cấp,1.0
"""Mayday! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""911! xuất huyết""",emergency,khẩn_cấp,1.0
"""Mayday! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! tai nạn""",emergency,khẩn_cấp,1.0
"""Mayday! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Help! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Emergency! hôn mê""",emergency,khẩn_cấp,1.0
"""Help! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""SOS! xuất huyết""",emergency,khẩn_cấp,1.0
"""Cấp cứu! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Mayday! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Cấp cứu! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""911! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Help! ngộ độc""",emergency,khẩn_cấp,1.0
"""Help! đột quỵ""",emergency,khẩn_cấp,1.0
"""911! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Help! xuất huyết""",emergency,khẩn_cấp,1.0
"""Help! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Mayday! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Mayday! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Emergency! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Help! hôn mê""",emergency,khẩn_cấp,1.0
"""911! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Emergency! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Emergency! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""SOS! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! ngừng thở""",emergency,khẩn_cấp,1.0
"""Mayday! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""911! hôn mê""",emergency,khẩn_cấp,1.0
"""911! ngừng thở""",emergency,khẩn_cấp,1.0
"""Cấp cứu! co giật""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""SOS! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""SOS! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Mayday! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Help! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""911! tai nạn""",emergency,khẩn_cấp,1.0
"""SOS! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""SOS! co giật""",emergency,khẩn_cấp,1.0
"""Mayday! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đột quỵ""",emergency,khẩn_cấp,1.0
"""Emergency! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Mayday! ngừng thở""",emergency,khẩn_cấp,1.0
"""Mayday! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Mayday! ngộ độc""",emergency,khẩn_cấp,1.0
"""Mayday! co giật""",emergency,khẩn_cấp,1.0
"""Emergency! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""911! xuất huyết""",emergency,khẩn_cấp,1.0
"""Mayday! ngộ độc""",emergency,khẩn_cấp,1.0
"""Help! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Emergency! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Help! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Emergency! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Mayday! tai nạn""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Cấp cứu! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! tai nạn""",emergency,khẩn_cấp,1.0
"""Help! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Mayday! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Emergency! co giật""",emergency,khẩn_cấp,1.0
"""Mayday! đột quỵ""",emergency,khẩn_cấp,1.0
"""911! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! tai nạn""",emergency,khẩn_cấp,1.0
"""Help! hôn mê""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""SOS! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Mayday! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""911! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! xuất huyết""",emergency,khẩn_cấp,1.0
"""911! đột quỵ""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! đột quỵ""",emergency,khẩn_cấp,1.0
"""Mayday! hôn mê""",emergency,khẩn_cấp,1.0
"""SOS! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""911! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Emergency! đột quỵ""",emergency,khẩn_cấp,1.0
"""Help! ngất xỉu""",emergency,khẩn_cấp,1.0
"""SOS! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! tai nạn""",emergency,khẩn_cấp,1.0
"""Emergency! hôn mê""",emergency,khẩn_cấp,1.0
"""Mayday! đột quỵ""",emergency,khẩn_cấp,1.0
"""Help! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Mayday! tai nạn""",emergency,khẩn_cấp,1.0
"""Help! hôn mê""",emergency,khẩn_cấp,1.0
"""Emergency! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""911! co giật""",emergency,khẩn_cấp,1.0
"""911! co giật""",emergency,khẩn_cấp,1.0
"""911! xuất huyết""",emergency,khẩn_cấp,1.0
"""SOS! đột quỵ""",emergency,khẩn_cấp,1.0
"""SOS! co giật""",emergency,khẩn_cấp,1.0
"""Help! xuất huyết""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! bỏng nặng""",emergency,khẩn_cấp,1.0
"""SOS! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""SOS! xuất huyết""",emergency,khẩn_cấp,1.0
"""Cấp cứu! tai nạn""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! bỏng nặng""",emergency,khẩn_cấp,1.0
"""911! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Emergency! tai nạn""",emergency,khẩn_cấp,1.0
"""911! xuất huyết""",emergency,khẩn_cấp,1.0
"""Help! xuất huyết""",emergency,khẩn_cấp,1.0
"""Help! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Help! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Help! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""911! hôn mê""",emergency,khẩn_cấp,1.0
"""911! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Cấp cứu! ngộ độc""",emergency,khẩn_cấp,1.0
"""Help! ngừng thở""",emergency,khẩn_cấp,1.0
"""Cấp cứu! xuất huyết""",emergency,khẩn_cấp,1.0
"""911! ngộ độc""",emergency,khẩn_cấp,1.0
"""Mayday! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Emergency! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""SOS! ngừng thở""",emergency,khẩn_cấp,1.0
"""Cấp cứu! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Mayday! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Mayday! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Help! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Emergency! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""SOS! ngất xỉu""",emergency,khẩn_cấp,1.0
"""SOS! tai nạn""",emergency,khẩn_cấp,1.0
"""SOS! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""SOS! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""911! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! tai nạn""",emergency,khẩn_cấp,1.0
"""Mayday! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! ngất xỉu""",emergency,khẩn_cấp,1.0
"""911! đột quỵ""",emergency,khẩn_cấp,1.0
"""SOS! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Emergency! ngộ độc""",emergency,khẩn_cấp,1.0
"""Emergency! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Emergency! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Emergency! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Mayday! ngừng thở""",emergency,khẩn_cấp,1.0
"""Mayday! ngộ độc""",emergency,khẩn_cấp,1.0
"""Cấp cứu! ngừng thở""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! ngừng thở""",emergency,khẩn_cấp,1.0
"""Help! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Mayday! ngộ độc""",emergency,khẩn_cấp,1.0
"""SOS! xuất huyết""",emergency,khẩn_cấp,1.0
"""Cấp cứu! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""911! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Emergency! ngừng thở""",emergency,khẩn_cấp,1.0
"""Emergency! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Emergency! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Emergency! đột quỵ""",emergency,khẩn_cấp,1.0
"""Mayday! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! co giật""",emergency,khẩn_cấp,1.0
"""Help! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""SOS! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""SOS! ngừng thở""",emergency,khẩn_cấp,1.0
"""SOS! hôn mê""",emergency,khẩn_cấp,1.0
"""Help! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""SOS! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Help! đột quỵ""",emergency,khẩn_cấp,1.0
"""911! co giật""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đột quỵ""",emergency,khẩn_cấp,1.0
"""911! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Help! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""911! ngộ độc""",emergency,khẩn_cấp,1.0
"""Help! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Help! tai nạn""",emergency,khẩn_cấp,1.0
"""Help! tai nạn""",emergency,khẩn_cấp,1.0
"""SOS! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Mayday! hôn mê""",emergency,khẩn_cấp,1.0
"""SOS! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""Help! ngất xỉu""",emergency,khẩn_cấp,1.0
"""Emergency! tai nạn""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Mayday! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Cấp cứu! bỏng nặng""",emergency,khẩn_cấp,1.0
"""SOS! xuất huyết""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! hôn mê""",emergency,khẩn_cấp,1.0
"""SOS! tai nạn""",emergency,khẩn_cấp,1.0
"""Mayday! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Emergency! dị ứng nặng""",emergency,khẩn_cấp,1.0
"""Help! xuất huyết""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Mayday! đau ngực dữ dội""",emergency,khẩn_cấp,1.0
"""Emergency! chảy máu không cầm được""",emergency,khẩn_cấp,1.0
"""Cấp cứu! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Mayday! ngộ độc""",emergency,khẩn_cấp,1.0
"""Mayday! bỏng nặng""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! co giật""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""911! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""SOS! xuất huyết""",emergency,khẩn_cấp,1.0
"""Mayday! ngộ độc""",emergency,khẩn_cấp,1.0
"""Mayday! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Mayday! tim ngừng đập""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốc phản vệ""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""911! ngộ độc""",emergency,khẩn_cấp,1.0
"""SOS! tai nạn""",emergency,khẩn_cấp,1.0
"""Mayday! co giật""",emergency,khẩn_cấp,1.0
"""Mayday! khó thở nghiêm trọng""",emergency,khẩn_cấp,1.0
"""Mayday! chấn thương nặng""",emergency,khẩn_cấp,1.0
"""SOS! hôn mê""",emergency,khẩn_cấp,1.0
"""Khẩn cấp! sốt cao 42 độ""",emergency,khẩn_cấp,1.0
"""Cấp cứu! đột quỵ""",emergency,khẩn_cấp,1.0
